TckrSymb,Asst,AsstDesc,XprtnDt,OptnTp,OptnStyle
ITUBA317W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA320W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA320W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA320W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA322W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA325W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA325W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA325W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA327W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA330W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA330W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA330W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA332W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA335W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA335W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA335W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA337W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA340W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA340W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA340W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA342W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA345W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA345W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA345W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA347W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA350W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA350W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA350W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA352W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA355W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA355W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA355W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA357W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA360W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA360W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA360W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA362W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA365W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA365W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA365W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA367W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA370W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA370W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA370W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA372W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA375W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA375W2,ITUB4,ITUB,2025-01-10,Call,AMER
ITUBA375W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA377W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA380W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA380W4,ITUB4,ITUB,2025-01-24,Call,AMER
ITUBA382W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA385W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA387W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA390W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA392W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA394W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBA397W1,ITUB4,ITUB,2025-01-03,Call,EURO
ITUBA399W1,ITUB4,ITUB,2025-01-03,Call,AMER
ITUBB300W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB305W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB310W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB315W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB320W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB325W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB330W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB335W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB340W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB345W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBB350W1,ITUB4,ITUB,2025-02-07,Call,AMER
ITUBL290W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL295W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL295W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL300W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL300W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL302W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL302W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL305W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL305W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL307W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL307W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL310W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL310W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL312W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL312W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL315W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL315W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL317W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL317W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL320W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL320W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL322W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL322W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL325W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL325W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL327W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL327W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL330W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL330W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL332W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL332W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL335W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL335W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL337W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL337W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL340W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL340W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL342W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL342W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL345W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL345W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL347W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL347W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL350W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL350W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL352W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL352W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL355W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL355W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL357W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL357W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL360W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL360W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL362W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL362W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL365W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL365W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL367W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL367W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL370W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL370W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL372W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL372W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL375W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL375W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL377W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL377W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL380W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL380W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL382W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL382W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL385W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL385W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL387W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL387W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL390W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL390W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL392W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL392W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL395W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL395W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL397W2,ITUB4,ITUB,2024-12-13,Call,EURO
ITUBL397W4,ITUB4,ITUB,2024-12-27,Call,EURO
ITUBL400W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL400W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL405W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL405W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL410W2,ITUB4,ITUB,2024-12-13,Call,AMER
ITUBL410W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBL415W4,ITUB4,ITUB,2024-12-27,Call,AMER
ITUBM280W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM285W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM285W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM290W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM290W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM295W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM295W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM295W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM300W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM300W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM300W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM302W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM305W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM305W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM305W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM307W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM310W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM310W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM310W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM312W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM315W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM315W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM315W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM317W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM320W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM320W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM320W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM322W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM325W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM325W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM325W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM327W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM330W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM330W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM330W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM332W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM335W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM335W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM335W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM337W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM340W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM340W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM340W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM342W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM345W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM345W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM345W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM347W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM350W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM350W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM350W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM352W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM355W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM355W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM355W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM357W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM360W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM360W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM360W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM362W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM365W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM365W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM365W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM367W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM370W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM370W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM370W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM372W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM375W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM375W2,ITUB4,ITUB,2025-01-10,Put,EURO
ITUBM375W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM377W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM380W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM380W4,ITUB4,ITUB,2025-01-24,Put,EURO
ITUBM382W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM385W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM387W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM390W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM392W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM394W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM397W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBM399W1,ITUB4,ITUB,2025-01-03,Put,EURO
ITUBN300W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN305W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN310W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN315W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN320W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN325W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN330W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN335W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN340W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN345W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBN350W1,ITUB4,ITUB,2025-02-07,Put,EURO
ITUBX290W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX295W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX295W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX300W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX300W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX302W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX302W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX305W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX305W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX307W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX307W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX310W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX310W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX312W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX312W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX315W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX315W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX317W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX317W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX320W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX320W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX322W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX322W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX325W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX325W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX327W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX327W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX330W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX330W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX332W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX332W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX335W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX335W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX337W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX337W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX340W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX340W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX342W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX342W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX345W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX345W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX347W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX347W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX350W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX350W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX352W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX352W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX355W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX355W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX357W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX357W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX360W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX360W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX362W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX362W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX365W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX365W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX367W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX367W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX370W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX370W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX372W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX372W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX375W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX375W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX377W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX377W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX380W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX380W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX382W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX382W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX385W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX385W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX387W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX387W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX390W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX390W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX392W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX392W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX395W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX395W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX397W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX397W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX400W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX400W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX405W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX405W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX410W2,ITUB4,ITUB,2024-12-13,Put,EURO
ITUBX410W4,ITUB4,ITUB,2024-12-27,Put,EURO
ITUBX415W4,ITUB4,ITUB,2024-12-27,Put,EURO
JBSSA345W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA345W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA345W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA350W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA350W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA350W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA355W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA355W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA355W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA360W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA360W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA360W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA365W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA365W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA365W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA370W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA370W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA370W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA375W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA375W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA375W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA380W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA380W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA380W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA385W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA385W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA385W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA390W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA390W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA390W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA395W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA395W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA395W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA400W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA400W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA400W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA405W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA405W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA405W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA410W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA410W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA410W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA415W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA415W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA415W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA420W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA420W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA420W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA425W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA425W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA425W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA430W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA430W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA430W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA435W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA435W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA435W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSA440W1,JBSS3,JBSS,2025-01-03,Call,AMER
JBSSA440W2,JBSS3,JBSS,2025-01-10,Call,AMER
JBSSA440W4,JBSS3,JBSS,2025-01-24,Call,AMER
JBSSL345W2,JBSS3,JBSS,2024-12-13,Call,AMER
JBSSL345W4,JBSS3,JBSS,2024-12-27,Call,AMER
JBSSL350W2,JBSS3,JBSS,2024-12-13,Call,AMER
JBSSL350W4,JBSS3,JBSS,2024-12-27,Call,AMER
JBSSL355W2,JBSS3,JBSS,2024-12-13,Call,AMER
JBSSL355W4,JBSS3,JBSS,2024-12-27,Call,AMER
JBSSL360W2,JBSS3,JBSS,2024-12-13,Call,AMER
